scenario_id,sampled_historical_slot,name_en,stochastic_net_bike_change_15min,stochastic_demand_15min,stochastic_return_15min
510,2026-05-20 20:50:00,1st,0,1,1
510,2026-05-20 20:50:00,2nd,0,0,0
510,2026-05-20 20:50:00,3rd,-1,1,0
510,2026-05-20 20:50:00,4th,-1,1,0
510,2026-05-20 20:50:00,5th,0,0,0
510,2026-05-20 20:50:00,6th,0,1,1
510,2026-05-20 20:50:00,7th,0,0,0
511,2026-05-20 09:20:00,1st,-1,1,0
511,2026-05-20 09:20:00,2nd,0,0,0
511,2026-05-20 09:20:00,3rd,0,0,0
511,2026-05-20 09:20:00,4th,0,0,0
511,2026-05-20 09:20:00,5th,-1,2,1
511,2026-05-20 09:20:00,6th,-1,1,0
511,2026-05-20 09:20:00,7th,0,0,0
512,2026-05-20 16:05:00,1st,0,3,3
512,2026-05-20 16:05:00,2nd,0,0,0
512,2026-05-20 16:05:00,3rd,0,0,0
512,2026-05-20 16:05:00,4th,0,0,0
512,2026-05-20 16:05:00,5th,1,0,1
512,2026-05-20 16:05:00,6th,0,0,0
512,2026-05-20 16:05:00,7th,2,0,2
513,2026-05-21 01:20:00,1st,-1,1,0
513,2026-05-21 01:20:00,2nd,0,2,2
513,2026-05-21 01:20:00,3rd,0,0,0
513,2026-05-21 01:20:00,4th,0,0,0
513,2026-05-21 01:20:00,5th,0,0,0
513,2026-05-21 01:20:00,6th,0,0,0
513,2026-05-21 01:20:00,7th,0,0,0
514,2026-05-21 05:20:00,1st,1,0,1
514,2026-05-21 05:20:00,2nd,0,0,0
514,2026-05-21 05:20:00,3rd,0,0,0
514,2026-05-21 05:20:00,4th,0,0,0
514,2026-05-21 05:20:00,5th,0,0,0
514,2026-05-21 05:20:00,6th,0,1,1
514,2026-05-21 05:20:00,7th,0,0,0
515,2026-05-21 00:35:00,1st,-1,3,2
515,2026-05-21 00:35:00,2nd,0,0,0
515,2026-05-21 00:35:00,3rd,0,2,2
515,2026-05-21 00:35:00,4th,0,0,0
515,2026-05-21 00:35:00,5th,0,0,0
515,2026-05-21 00:35:00,6th,0,0,0
515,2026-05-21 00:35:00,7th,0,0,0
516,2026-05-20 11:20:00,1st,-4,4,0
516,2026-05-20 11:20:00,2nd,1,0,1
516,2026-05-20 11:20:00,3rd,0,0,0
516,2026-05-20 11:20:00,4th,0,0,0
516,2026-05-20 11:20:00,5th,0,0,0
516,2026-05-20 11:20:00,6th,0,1,1
516,2026-05-20 11:20:00,7th,0,0,0
517,2026-05-20 12:05:00,1st,0,2,2
517,2026-05-20 12:05:00,2nd,1,1,2
517,2026-05-20 12:05:00,3rd,-1,1,0
517,2026-05-20 12:05:00,4th,0,1,1
517,2026-05-20 12:05:00,5th,1,0,1
517,2026-05-20 12:05:00,6th,0,1,1
517,2026-05-20 12:05:00,7th,1,0,1
518,2026-05-21 07:35:00,1st,0,1,1
518,2026-05-21 07:35:00,2nd,2,0,2
518,2026-05-21 07:35:00,3rd,0,0,0
518,2026-05-21 07:35:00,4th,0,0,0
518,2026-05-21 07:35:00,5th,0,0,0
518,2026-05-21 07:35:00,6th,0,0,0
518,2026-05-21 07:35:00,7th,-1,1,0
519,2026-05-20 15:50:00,1st,-3,5,2
519,2026-05-20 15:50:00,2nd,-1,1,0
519,2026-05-20 15:50:00,3rd,0,0,0
519,2026-05-20 15:50:00,4th,0,0,0
519,2026-05-20 15:50:00,5th,0,0,0
519,2026-05-20 15:50:00,6th,1,1,2
519,2026-05-20 15:50:00,7th,-1,2,1
520,2026-05-21 00:35:00,1st,-1,3,2
520,2026-05-21 00:35:00,2nd,0,0,0
520,2026-05-21 00:35:00,3rd,0,2,2
520,2026-05-21 00:35:00,4th,0,0,0
520,2026-05-21 00:35:00,5th,0,0,0
520,2026-05-21 00:35:00,6th,0,0,0
520,2026-05-21 00:35:00,7th,0,0,0
521,2026-05-20 11:35:00,1st,2,2,4
521,2026-05-20 11:35:00,2nd,0,0,0
521,2026-05-20 11:35:00,3rd,0,2,2
521,2026-05-20 11:35:00,4th,0,0,0
521,2026-05-20 11:35:00,5th,0,0,0
521,2026-05-20 11:35:00,6th,1,0,1
521,2026-05-20 11:35:00,7th,-1,2,1
522,2026-05-21 09:35:00,1st,-1,1,0
522,2026-05-21 09:35:00,2nd,1,0,1
522,2026-05-21 09:35:00,3rd,0,0,0
522,2026-05-21 09:35:00,4th,0,0,0
522,2026-05-21 09:35:00,5th,0,0,0
522,2026-05-21 09:35:00,6th,0,0,0
522,2026-05-21 09:35:00,7th,0,0,0
523,2026-05-20 13:50:00,1st,0,2,2
523,2026-05-20 13:50:00,2nd,-1,1,0
523,2026-05-20 13:50:00,3rd,0,0,0
523,2026-05-20 13:50:00,4th,0,0,0
523,2026-05-20 13:50:00,5th,0,0,0
523,2026-05-20 13:50:00,6th,1,3,4
523,2026-05-20 13:50:00,7th,3,0,3
524,2026-05-20 12:05:00,1st,0,2,2
524,2026-05-20 12:05:00,2nd,1,1,2
524,2026-05-20 12:05:00,3rd,-1,1,0
524,2026-05-20 12:05:00,4th,0,1,1
524,2026-05-20 12:05:00,5th,1,0,1
524,2026-05-20 12:05:00,6th,0,1,1
524,2026-05-20 12:05:00,7th,1,0,1
525,2026-05-20 13:35:00,1st,0,2,2
525,2026-05-20 13:35:00,2nd,0,0,0
525,2026-05-20 13:35:00,3rd,2,0,2
525,2026-05-20 13:35:00,4th,1,0,1
525,2026-05-20 13:35:00,5th,-1,1,0
525,2026-05-20 13:35:00,6th,0,0,0
525,2026-05-20 13:35:00,7th,0,0,0
526,2026-05-20 12:35:00,1st,2,2,4
526,2026-05-20 12:35:00,2nd,-1,1,0
526,2026-05-20 12:35:00,3rd,0,0,0
526,2026-05-20 12:35:00,4th,0,0,0
526,2026-05-20 12:35:00,5th,1,0,1
526,2026-05-20 12:35:00,6th,0,1,1
526,2026-05-20 12:35:00,7th,-1,1,0
527,2026-05-20 09:05:00,1st,1,0,1
527,2026-05-20 09:05:00,2nd,0,0,0
527,2026-05-20 09:05:00,3rd,0,0,0
527,2026-05-20 09:05:00,4th,0,0,0
527,2026-05-20 09:05:00,5th,0,0,0
527,2026-05-20 09:05:00,6th,1,0,1
527,2026-05-20 09:05:00,7th,0,1,1
528,2026-05-20 18:35:00,1st,-4,6,2
528,2026-05-20 18:35:00,2nd,0,0,0
528,2026-05-20 18:35:00,3rd,0,0,0
528,2026-05-20 18:35:00,4th,0,0,0
528,2026-05-20 18:35:00,5th,0,0,0
528,2026-05-20 18:35:00,6th,0,0,0
528,2026-05-20 18:35:00,7th,0,0,0
529,2026-05-20 21:50:00,1st,-1,2,1
529,2026-05-20 21:50:00,2nd,0,0,0
529,2026-05-20 21:50:00,3rd,0,0,0
529,2026-05-20 21:50:00,4th,0,0,0
529,2026-05-20 21:50:00,5th,0,0,0
529,2026-05-20 21:50:00,6th,0,0,0
529,2026-05-20 21:50:00,7th,-1,2,1
530,2026-05-20 10:20:00,1st,-1,1,0
530,2026-05-20 10:20:00,2nd,0,0,0
530,2026-05-20 10:20:00,3rd,-1,1,0
530,2026-05-20 10:20:00,4th,0,0,0
530,2026-05-20 10:20:00,5th,0,0,0
530,2026-05-20 10:20:00,6th,0,1,1
530,2026-05-20 10:20:00,7th,2,0,2
531,2026-05-20 18:50:00,1st,1,0,1
531,2026-05-20 18:50:00,2nd,0,1,1
531,2026-05-20 18:50:00,3rd,2,0,2
531,2026-05-20 18:50:00,4th,0,0,0
531,2026-05-20 18:50:00,5th,0,0,0
531,2026-05-20 18:50:00,6th,0,1,1
531,2026-05-20 18:50:00,7th,0,0,0
532,2026-05-20 07:35:00,1st,1,1,2
532,2026-05-20 07:35:00,2nd,0,0,0
532,2026-05-20 07:35:00,3rd,0,0,0
532,2026-05-20 07:35:00,4th,0,0,0
532,2026-05-20 07:35:00,5th,-1,1,0
532,2026-05-20 07:35:00,6th,0,1,1
532,2026-05-20 07:35:00,7th,1,0,1
533,2026-05-20 21:05:00,1st,-4,4,0
533,2026-05-20 21:05:00,2nd,1,0,1
533,2026-05-20 21:05:00,3rd,2,0,2
533,2026-05-20 21:05:00,4th,0,0,0
533,2026-05-20 21:05:00,5th,0,0,0
533,2026-05-20 21:05:00,6th,0,1,1
533,2026-05-20 21:05:00,7th,-1,2,1
534,2026-05-20 15:50:00,1st,-3,5,2
534,2026-05-20 15:50:00,2nd,-1,1,0
534,2026-05-20 15:50:00,3rd,0,0,0
534,2026-05-20 15:50:00,4th,0,0,0
534,2026-05-20 15:50:00,5th,0,0,0
534,2026-05-20 15:50:00,6th,1,1,2
534,2026-05-20 15:50:00,7th,-1,2,1
535,2026-05-21 00:35:00,1st,-1,3,2
535,2026-05-21 00:35:00,2nd,0,0,0
535,2026-05-21 00:35:00,3rd,0,2,2
535,2026-05-21 00:35:00,4th,0,0,0
535,2026-05-21 00:35:00,5th,0,0,0
535,2026-05-21 00:35:00,6th,0,0,0
535,2026-05-21 00:35:00,7th,0,0,0
536,2026-05-21 02:50:00,1st,0,0,0
536,2026-05-21 02:50:00,2nd,0,0,0
536,2026-05-21 02:50:00,3rd,0,0,0
536,2026-05-21 02:50:00,4th,0,0,0
536,2026-05-21 02:50:00,5th,0,0,0
536,2026-05-21 02:50:00,6th,0,2,2
536,2026-05-21 02:50:00,7th,0,0,0
537,2026-05-20 10:50:00,1st,-1,1,0
537,2026-05-20 10:50:00,2nd,0,0,0
537,2026-05-20 10:50:00,3rd,0,0,0
537,2026-05-20 10:50:00,4th,0,0,0
537,2026-05-20 10:50:00,5th,0,0,0
537,2026-05-20 10:50:00,6th,0,1,1
537,2026-05-20 10:50:00,7th,-1,1,0
538,2026-05-21 07:35:00,1st,0,1,1
538,2026-05-21 07:35:00,2nd,2,0,2
538,2026-05-21 07:35:00,3rd,0,0,0
538,2026-05-21 07:35:00,4th,0,0,0
538,2026-05-21 07:35:00,5th,0,0,0
538,2026-05-21 07:35:00,6th,0,0,0
538,2026-05-21 07:35:00,7th,-1,1,0
539,2026-05-21 04:50:00,1st,0,0,0
539,2026-05-21 04:50:00,2nd,-1,1,0
539,2026-05-21 04:50:00,3rd,0,0,0
539,2026-05-21 04:50:00,4th,0,0,0
539,2026-05-21 04:50:00,5th,0,0,0
539,2026-05-21 04:50:00,6th,-1,1,0
539,2026-05-21 04:50:00,7th,0,0,0
540,2026-05-20 12:35:00,1st,2,2,4
540,2026-05-20 12:35:00,2nd,-1,1,0
540,2026-05-20 12:35:00,3rd,0,0,0
540,2026-05-20 12:35:00,4th,0,0,0
540,2026-05-20 12:35:00,5th,1,0,1
540,2026-05-20 12:35:00,6th,0,1,1
540,2026-05-20 12:35:00,7th,-1,1,0
541,2026-05-20 18:20:00,1st,-1,2,1
541,2026-05-20 18:20:00,2nd,-1,1,0
541,2026-05-20 18:20:00,3rd,0,0,0
541,2026-05-20 18:20:00,4th,0,0,0
541,2026-05-20 18:20:00,5th,0,0,0
541,2026-05-20 18:20:00,6th,1,1,2
541,2026-05-20 18:20:00,7th,0,0,0
542,2026-05-21 09:20:00,1st,2,0,2
542,2026-05-21 09:20:00,2nd,0,1,1
542,2026-05-21 09:20:00,3rd,0,0,0
542,2026-05-21 09:20:00,4th,0,0,0
542,2026-05-21 09:20:00,5th,0,0,0
542,2026-05-21 09:20:00,6th,0,0,0
542,2026-05-21 09:20:00,7th,0,0,0
543,2026-05-21 07:20:00,1st,0,0,0
543,2026-05-21 07:20:00,2nd,0,0,0
543,2026-05-21 07:20:00,3rd,0,0,0
543,2026-05-21 07:20:00,4th,0,0,0
543,2026-05-21 07:20:00,5th,0,1,1
543,2026-05-21 07:20:00,6th,-1,1,0
543,2026-05-21 07:20:00,7th,0,0,0
544,2026-05-20 08:35:00,1st,1,1,2
544,2026-05-20 08:35:00,2nd,0,0,0
544,2026-05-20 08:35:00,3rd,1,0,1
544,2026-05-20 08:35:00,4th,0,0,0
544,2026-05-20 08:35:00,5th,0,0,0
544,2026-05-20 08:35:00,6th,0,0,0
544,2026-05-20 08:35:00,7th,0,0,0
545,2026-05-21 07:35:00,1st,0,1,1
545,2026-05-21 07:35:00,2nd,2,0,2
545,2026-05-21 07:35:00,3rd,0,0,0
545,2026-05-21 07:35:00,4th,0,0,0
545,2026-05-21 07:35:00,5th,0,0,0
545,2026-05-21 07:35:00,6th,0,0,0
545,2026-05-21 07:35:00,7th,-1,1,0
546,2026-05-20 08:35:00,1st,1,1,2
546,2026-05-20 08:35:00,2nd,0,0,0
546,2026-05-20 08:35:00,3rd,1,0,1
546,2026-05-20 08:35:00,4th,0,0,0
546,2026-05-20 08:35:00,5th,0,0,0
546,2026-05-20 08:35:00,6th,0,0,0
546,2026-05-20 08:35:00,7th,0,0,0
547,2026-05-20 15:20:00,1st,-3,11,8
547,2026-05-20 15:20:00,2nd,-2,2,0
547,2026-05-20 15:20:00,3rd,0,0,0
547,2026-05-20 15:20:00,4th,0,0,0
547,2026-05-20 15:20:00,5th,0,0,0
547,2026-05-20 15:20:00,6th,1,0,1
547,2026-05-20 15:20:00,7th,0,0,0
548,2026-05-21 01:20:00,1st,-1,1,0
548,2026-05-21 01:20:00,2nd,0,2,2
548,2026-05-21 01:20:00,3rd,0,0,0
548,2026-05-21 01:20:00,4th,0,0,0
548,2026-05-21 01:20:00,5th,0,0,0
548,2026-05-21 01:20:00,6th,0,0,0
548,2026-05-21 01:20:00,7th,0,0,0
549,2026-05-21 05:50:00,1st,-1,1,0
549,2026-05-21 05:50:00,2nd,1,0,1
549,2026-05-21 05:50:00,3rd,0,1,1
549,2026-05-21 05:50:00,4th,0,0,0
549,2026-05-21 05:50:00,5th,0,0,0
549,2026-05-21 05:50:00,6th,0,0,0
549,2026-05-21 05:50:00,7th,0,0,0
550,2026-05-20 08:20:00,1st,0,1,1
550,2026-05-20 08:20:00,2nd,0,0,0
550,2026-05-20 08:20:00,3rd,-1,1,0
550,2026-05-20 08:20:00,4th,0,0,0
550,2026-05-20 08:20:00,5th,0,0,0
550,2026-05-20 08:20:00,6th,0,0,0
550,2026-05-20 08:20:00,7th,0,0,0
551,2026-05-21 09:35:00,1st,-1,1,0
551,2026-05-21 09:35:00,2nd,1,0,1
551,2026-05-21 09:35:00,3rd,0,0,0
551,2026-05-21 09:35:00,4th,0,0,0
551,2026-05-21 09:35:00,5th,0,0,0
551,2026-05-21 09:35:00,6th,0,0,0
551,2026-05-21 09:35:00,7th,0,0,0
552,2026-05-21 09:50:00,1st,0,1,1
552,2026-05-21 09:50:00,2nd,1,1,2
552,2026-05-21 09:50:00,3rd,0,0,0
552,2026-05-21 09:50:00,4th,0,0,0
552,2026-05-21 09:50:00,5th,0,0,0
552,2026-05-21 09:50:00,6th,0,0,0
552,2026-05-21 09:50:00,7th,0,0,0
553,2026-05-20 16:35:00,1st,-2,3,1
553,2026-05-20 16:35:00,2nd,0,0,0
553,2026-05-20 16:35:00,3rd,0,0,0
553,2026-05-20 16:35:00,4th,0,0,0
553,2026-05-20 16:35:00,5th,0,0,0
553,2026-05-20 16:35:00,6th,1,1,2
553,2026-05-20 16:35:00,7th,1,0,1
554,2026-05-20 13:50:00,1st,0,2,2
554,2026-05-20 13:50:00,2nd,-1,1,0
554,2026-05-20 13:50:00,3rd,0,0,0
554,2026-05-20 13:50:00,4th,0,0,0
554,2026-05-20 13:50:00,5th,0,0,0
554,2026-05-20 13:50:00,6th,1,3,4
554,2026-05-20 13:50:00,7th,3,0,3
555,2026-05-20 09:20:00,1st,-1,1,0
555,2026-05-20 09:20:00,2nd,0,0,0
555,2026-05-20 09:20:00,3rd,0,0,0
555,2026-05-20 09:20:00,4th,0,0,0
555,2026-05-20 09:20:00,5th,-1,2,1
555,2026-05-20 09:20:00,6th,-1,1,0
555,2026-05-20 09:20:00,7th,0,0,0
556,2026-05-20 09:50:00,1st,-2,6,4
556,2026-05-20 09:50:00,2nd,0,0,0
556,2026-05-20 09:50:00,3rd,-1,1,0
556,2026-05-20 09:50:00,4th,0,0,0
556,2026-05-20 09:50:00,5th,0,0,0
556,2026-05-20 09:50:00,6th,0,0,0
556,2026-05-20 09:50:00,7th,0,0,0
557,2026-05-20 08:05:00,1st,1,2,3
557,2026-05-20 08:05:00,2nd,-1,1,0
557,2026-05-20 08:05:00,3rd,0,0,0
557,2026-05-20 08:05:00,4th,0,0,0
557,2026-05-20 08:05:00,5th,0,0,0
557,2026-05-20 08:05:00,6th,0,1,1
557,2026-05-20 08:05:00,7th,0,0,0
558,2026-05-21 03:50:00,1st,0,0,0
558,2026-05-21 03:50:00,2nd,0,0,0
558,2026-05-21 03:50:00,3rd,0,0,0
558,2026-05-21 03:50:00,4th,-1,1,0
558,2026-05-21 03:50:00,5th,0,0,0
558,2026-05-21 03:50:00,6th,0,0,0
558,2026-05-21 03:50:00,7th,0,0,0
559,2026-05-20 17:50:00,1st,1,0,1
559,2026-05-20 17:50:00,2nd,2,0,2
559,2026-05-20 17:50:00,3rd,0,0,0
559,2026-05-20 17:50:00,4th,0,0,0
559,2026-05-20 17:50:00,5th,0,0,0
559,2026-05-20 17:50:00,6th,1,0,1
559,2026-05-20 17:50:00,7th,0,0,0
560,2026-05-20 17:50:00,1st,1,0,1
560,2026-05-20 17:50:00,2nd,2,0,2
560,2026-05-20 17:50:00,3rd,0,0,0
560,2026-05-20 17:50:00,4th,0,0,0
560,2026-05-20 17:50:00,5th,0,0,0
560,2026-05-20 17:50:00,6th,1,0,1
560,2026-05-20 17:50:00,7th,0,0,0
561,2026-05-20 13:35:00,1st,0,2,2
561,2026-05-20 13:35:00,2nd,0,0,0
561,2026-05-20 13:35:00,3rd,2,0,2
561,2026-05-20 13:35:00,4th,1,0,1
561,2026-05-20 13:35:00,5th,-1,1,0
561,2026-05-20 13:35:00,6th,0,0,0
561,2026-05-20 13:35:00,7th,0,0,0
562,2026-05-21 07:50:00,1st,0,0,0
562,2026-05-21 07:50:00,2nd,-1,1,0
562,2026-05-21 07:50:00,3rd,0,0,0
562,2026-05-21 07:50:00,4th,0,0,0
562,2026-05-21 07:50:00,5th,1,1,2
562,2026-05-21 07:50:00,6th,0,0,0
562,2026-05-21 07:50:00,7th,-1,1,0
563,2026-05-20 20:35:00,1st,0,0,0
563,2026-05-20 20:35:00,2nd,-1,1,0
563,2026-05-20 20:35:00,3rd,0,1,1
563,2026-05-20 20:35:00,4th,0,0,0
563,2026-05-20 20:35:00,5th,0,0,0
563,2026-05-20 20:35:00,6th,1,3,4
563,2026-05-20 20:35:00,7th,0,0,0
564,2026-05-20 19:35:00,1st,-3,5,2
564,2026-05-20 19:35:00,2nd,0,0,0
564,2026-05-20 19:35:00,3rd,1,0,1
564,2026-05-20 19:35:00,4th,0,0,0
564,2026-05-20 19:35:00,5th,0,1,1
564,2026-05-20 19:35:00,6th,0,0,0
564,2026-05-20 19:35:00,7th,0,0,0
565,2026-05-20 16:50:00,1st,-1,1,0
565,2026-05-20 16:50:00,2nd,0,0,0
565,2026-05-20 16:50:00,3rd,0,0,0
565,2026-05-20 16:50:00,4th,-1,1,0
565,2026-05-20 16:50:00,5th,0,0,0
565,2026-05-20 16:50:00,6th,-1,1,0
565,2026-05-20 16:50:00,7th,0,0,0
566,2026-05-20 06:30:00,1st,0,0,0
566,2026-05-20 06:30:00,2nd,0,0,0
566,2026-05-20 06:30:00,3rd,0,0,0
566,2026-05-20 06:30:00,4th,0,0,0
566,2026-05-20 06:30:00,5th,0,0,0
566,2026-05-20 06:30:00,6th,0,0,0
566,2026-05-20 06:30:00,7th,1,0,1
567,2026-05-20 10:50:00,1st,-1,1,0
567,2026-05-20 10:50:00,2nd,0,0,0
567,2026-05-20 10:50:00,3rd,0,0,0
567,2026-05-20 10:50:00,4th,0,0,0
567,2026-05-20 10:50:00,5th,0,0,0
567,2026-05-20 10:50:00,6th,0,1,1
567,2026-05-20 10:50:00,7th,-1,1,0
568,2026-05-20 10:50:00,1st,-1,1,0
568,2026-05-20 10:50:00,2nd,0,0,0
568,2026-05-20 10:50:00,3rd,0,0,0
568,2026-05-20 10:50:00,4th,0,0,0
568,2026-05-20 10:50:00,5th,0,0,0
568,2026-05-20 10:50:00,6th,0,1,1
568,2026-05-20 10:50:00,7th,-1,1,0
569,2026-05-20 17:50:00,1st,1,0,1
569,2026-05-20 17:50:00,2nd,2,0,2
569,2026-05-20 17:50:00,3rd,0,0,0
569,2026-05-20 17:50:00,4th,0,0,0
569,2026-05-20 17:50:00,5th,0,0,0
569,2026-05-20 17:50:00,6th,1,0,1
569,2026-05-20 17:50:00,7th,0,0,0
570,2026-05-20 09:05:00,1st,1,0,1
570,2026-05-20 09:05:00,2nd,0,0,0
570,2026-05-20 09:05:00,3rd,0,0,0
570,2026-05-20 09:05:00,4th,0,0,0
570,2026-05-20 09:05:00,5th,0,0,0
570,2026-05-20 09:05:00,6th,1,0,1
570,2026-05-20 09:05:00,7th,0,1,1
571,2026-05-21 07:50:00,1st,0,0,0
571,2026-05-21 07:50:00,2nd,-1,1,0
571,2026-05-21 07:50:00,3rd,0,0,0
571,2026-05-21 07:50:00,4th,0,0,0
571,2026-05-21 07:50:00,5th,1,1,2
571,2026-05-21 07:50:00,6th,0,0,0
571,2026-05-21 07:50:00,7th,-1,1,0
572,2026-05-20 11:20:00,1st,-4,4,0
572,2026-05-20 11:20:00,2nd,1,0,1
572,2026-05-20 11:20:00,3rd,0,0,0
572,2026-05-20 11:20:00,4th,0,0,0
572,2026-05-20 11:20:00,5th,0,0,0
572,2026-05-20 11:20:00,6th,0,1,1
572,2026-05-20 11:20:00,7th,0,0,0
573,2026-05-20 22:05:00,1st,-3,3,0
573,2026-05-20 22:05:00,2nd,2,0,2
573,2026-05-20 22:05:00,3rd,0,1,1
573,2026-05-20 22:05:00,4th,0,0,0
573,2026-05-20 22:05:00,5th,0,0,0
573,2026-05-20 22:05:00,6th,0,0,0
573,2026-05-20 22:05:00,7th,1,3,4
574,2026-05-20 13:35:00,1st,0,2,2
574,2026-05-20 13:35:00,2nd,0,0,0
574,2026-05-20 13:35:00,3rd,2,0,2
574,2026-05-20 13:35:00,4th,1,0,1
574,2026-05-20 13:35:00,5th,-1,1,0
574,2026-05-20 13:35:00,6th,0,0,0
574,2026-05-20 13:35:00,7th,0,0,0
575,2026-05-20 08:50:00,1st,0,0,0
575,2026-05-20 08:50:00,2nd,-1,1,0
575,2026-05-20 08:50:00,3rd,0,0,0
575,2026-05-20 08:50:00,4th,0,0,0
575,2026-05-20 08:50:00,5th,0,0,0
575,2026-05-20 08:50:00,6th,0,0,0
575,2026-05-20 08:50:00,7th,-1,1,0
576,2026-05-20 08:35:00,1st,1,1,2
576,2026-05-20 08:35:00,2nd,0,0,0
576,2026-05-20 08:35:00,3rd,1,0,1
576,2026-05-20 08:35:00,4th,0,0,0
576,2026-05-20 08:35:00,5th,0,0,0
576,2026-05-20 08:35:00,6th,0,0,0
576,2026-05-20 08:35:00,7th,0,0,0
577,2026-05-20 19:05:00,1st,-1,2,1
577,2026-05-20 19:05:00,2nd,-1,1,0
577,2026-05-20 19:05:00,3rd,0,0,0
577,2026-05-20 19:05:00,4th,0,0,0
577,2026-05-20 19:05:00,5th,0,0,0
577,2026-05-20 19:05:00,6th,1,0,1
577,2026-05-20 19:05:00,7th,-1,1,0
578,2026-05-21 07:20:00,1st,0,0,0
578,2026-05-21 07:20:00,2nd,0,0,0
578,2026-05-21 07:20:00,3rd,0,0,0
578,2026-05-21 07:20:00,4th,0,0,0
578,2026-05-21 07:20:00,5th,0,1,1
578,2026-05-21 07:20:00,6th,-1,1,0
578,2026-05-21 07:20:00,7th,0,0,0
579,2026-05-21 01:50:00,1st,0,0,0
579,2026-05-21 01:50:00,2nd,0,0,0
579,2026-05-21 01:50:00,3rd,0,0,0
579,2026-05-21 01:50:00,4th,0,0,0
579,2026-05-21 01:50:00,5th,0,0,0
579,2026-05-21 01:50:00,6th,0,0,0
579,2026-05-21 01:50:00,7th,0,1,1
580,2026-05-21 00:35:00,1st,-1,3,2
580,2026-05-21 00:35:00,2nd,0,0,0
580,2026-05-21 00:35:00,3rd,0,2,2
580,2026-05-21 00:35:00,4th,0,0,0
580,2026-05-21 00:35:00,5th,0,0,0
580,2026-05-21 00:35:00,6th,0,0,0
580,2026-05-21 00:35:00,7th,0,0,0
581,2026-05-20 23:20:00,1st,-2,4,2
581,2026-05-20 23:20:00,2nd,0,1,1
581,2026-05-20 23:20:00,3rd,0,0,0
581,2026-05-20 23:20:00,4th,0,0,0
581,2026-05-20 23:20:00,5th,0,0,0
581,2026-05-20 23:20:00,6th,0,0,0
581,2026-05-20 23:20:00,7th,1,0,1
582,2026-05-20 18:20:00,1st,-1,2,1
582,2026-05-20 18:20:00,2nd,-1,1,0
582,2026-05-20 18:20:00,3rd,0,0,0
582,2026-05-20 18:20:00,4th,0,0,0
582,2026-05-20 18:20:00,5th,0,0,0
582,2026-05-20 18:20:00,6th,1,1,2
582,2026-05-20 18:20:00,7th,0,0,0
583,2026-05-21 01:05:00,1st,1,0,1
583,2026-05-21 01:05:00,2nd,0,0,0
583,2026-05-21 01:05:00,3rd,0,1,1
583,2026-05-21 01:05:00,4th,0,0,0
583,2026-05-21 01:05:00,5th,0,0,0
583,2026-05-21 01:05:00,6th,0,0,0
583,2026-05-21 01:05:00,7th,0,0,0
584,2026-05-21 07:50:00,1st,0,0,0
584,2026-05-21 07:50:00,2nd,-1,1,0
584,2026-05-21 07:50:00,3rd,0,0,0
584,2026-05-21 07:50:00,4th,0,0,0
584,2026-05-21 07:50:00,5th,1,1,2
584,2026-05-21 07:50:00,6th,0,0,0
584,2026-05-21 07:50:00,7th,-1,1,0
585,2026-05-20 20:35:00,1st,0,0,0
585,2026-05-20 20:35:00,2nd,-1,1,0
585,2026-05-20 20:35:00,3rd,0,1,1
585,2026-05-20 20:35:00,4th,0,0,0
585,2026-05-20 20:35:00,5th,0,0,0
585,2026-05-20 20:35:00,6th,1,3,4
585,2026-05-20 20:35:00,7th,0,0,0
586,2026-05-20 22:50:00,1st,-2,3,1
586,2026-05-20 22:50:00,2nd,-1,2,1
586,2026-05-20 22:50:00,3rd,1,0,1
586,2026-05-20 22:50:00,4th,0,0,0
586,2026-05-20 22:50:00,5th,0,0,0
586,2026-05-20 22:50:00,6th,0,1,1
586,2026-05-20 22:50:00,7th,0,0,0
587,2026-05-20 11:35:00,1st,2,2,4
587,2026-05-20 11:35:00,2nd,0,0,0
587,2026-05-20 11:35:00,3rd,0,2,2
587,2026-05-20 11:35:00,4th,0,0,0
587,2026-05-20 11:35:00,5th,0,0,0
587,2026-05-20 11:35:00,6th,1,0,1
587,2026-05-20 11:35:00,7th,-1,2,1
588,2026-05-21 00:35:00,1st,-1,3,2
588,2026-05-21 00:35:00,2nd,0,0,0
588,2026-05-21 00:35:00,3rd,0,2,2
588,2026-05-21 00:35:00,4th,0,0,0
588,2026-05-21 00:35:00,5th,0,0,0
588,2026-05-21 00:35:00,6th,0,0,0
588,2026-05-21 00:35:00,7th,0,0,0
589,2026-05-20 09:20:00,1st,-1,1,0
589,2026-05-20 09:20:00,2nd,0,0,0
589,2026-05-20 09:20:00,3rd,0,0,0
589,2026-05-20 09:20:00,4th,0,0,0
589,2026-05-20 09:20:00,5th,-1,2,1
589,2026-05-20 09:20:00,6th,-1,1,0
589,2026-05-20 09:20:00,7th,0,0,0
590,2026-05-21 01:35:00,1st,1,0,1
590,2026-05-21 01:35:00,2nd,0,0,0
590,2026-05-21 01:35:00,3rd,0,0,0
590,2026-05-21 01:35:00,4th,0,0,0
590,2026-05-21 01:35:00,5th,0,0,0
590,2026-05-21 01:35:00,6th,0,0,0
590,2026-05-21 01:35:00,7th,0,1,1
591,2026-05-21 10:35:00,1st,-1,6,5
591,2026-05-21 10:35:00,2nd,1,0,1
591,2026-05-21 10:35:00,3rd,-1,1,0
